"URI","name","definition","svgImage"
"https://data.crow.nl/imv-standaard-platen/def/A0460fs","A0460fs","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_060_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E09zes","E09zes","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E9 bord Parkeren voor vergunninghouders, een afbeelding van een auto die wordt weggesleept en de aanduiding Zone Einde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZE_SLEEP-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0450fs","A0450fs","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_050_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/H01b","H01b","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord H1, bebouwde kom, afmeting conform bijlage B1 uit de NEN3381:2020 bord met 2 regels voor de plaatsnaam en de gemeentenaam.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_H01_C-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0470","A0470","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A4  snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_070-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E08-treintaxi","E08-treintaxi","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor treintaxi.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08K-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E01zht","E01zht","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone, een E1 bord Parkeerverbod, de tekst Herhaling en de uren van de dag waartussen dit gebod geldig is.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E01_ZH_TIJD-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0430fs","A0430fs","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_030_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0490fs","A0490fs","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 90 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_090_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/G07zbh","G07zbh","","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G07_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/G05A0115zbh","G05A0115zbh","Een rechthoekig verkeersbord met een wit achtergrondschild, tekst zone, bord G5, erf, de tekst herhaling en bord A1, 15 km/h..","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G05_ZH_015-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0130E01zb","A0130E01zb","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone, een E01 niet parkeren bord, weer de tekst zone en een A1 snelheidsbord voor 30 km/h",""
"https://data.crow.nl/imv-standaard-platen/def/A0480fs","A0480fs","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_080_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/B07fs","B07fs","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B7 stoppen en voorrang verlenen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B07_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/J21f","J21f","Een rechthoekig verkeersbord met een fluoriserend geel achtergrondschild en daarop bord J21, kijk uit voor kinderen.","https://raw.githubusercontent.com/nl-digigo/NLCS/3aac57cea5442d3b8c591d0596777bca946d6180/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J21_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22bze","C22bze","Een vierkant verkeersbord met een wit achtergrondschild met daarop een C22b verkeersbord einde milieuzone en de aanduiding einde zone.",""
"https://data.crow.nl/imv-standaard-platen/def/A01100fs","A01100fs","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 100 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_100_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A02120","A02120","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 120 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_120-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A01100st","A01100st","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 100 km/h en een ruimte voor het invullen van de tijden waarop deze snelheid geldig is.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_100_S_TIJD-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D102","D102","Een wit achtergrondschild met een rode rand, erop een icoon van een fiets en een pijl naar linksonder.",""
"https://data.crow.nl/imv-standaard-platen/def/G05A0115zb","G05A0115zb","Een rechthoekig verkeersbord met een wit achtergrondschild en daarop tekst zone en bord G5, erf en snelheidsbord A1, 15 km/h.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G05_ZB_015-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E08-scootmobiel","E08-scootmobiel","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor gehandicaptenvoertuigen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08Q-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/H03b","H03b","Een wit schild met een blauwe rand eromheen met daarin de buurtnaam in 2 regels, afmeting conform bijlage B1 uit de NEN3381:2020 bord met twee regels voor de plaatsnaam.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_H03_B-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E01zbt","E01zbt","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone, een E1 bord Parkeerverbod en de uren van de dag waartussen dit gebod geldig is.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E01_ZB_TIJD-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/G07ze","G07ze","Een rond verkeersbord met een wit achtergrondschild en daarop in grijs bord G7, voetpad en de aanduiding einde zone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G07_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0230ze","A0230ze","Een rechthoekig verkeersbord met een wit achtergrondschild met daarop de tekst zone en een A2 einde snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_030_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E09zbs","E09zbs","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders, en daaronder een afbeelding van een voertuig dat wordt weggesleept.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZB_SLEEP-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A02130","A02130","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 130 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_130-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E10zbhs","E10zbhs","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E10  zone parkeerschijf met de maximale parkeertijd, en daaronder een afbeelding van van een auto die wordt weggesleept.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10_ZB_KLEM-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/B06fs","B06fs","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B6 verleen voorrang.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B06_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0480","A0480","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A4  snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_080-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/H01d","H01d","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord H1, bebouwde kom, afmeting conform bijlage B1 uit de NEN3381:2020 bord met 3 regels voor de plaatsnaam, plaatsnaam in streektaal en de gemeentenaam.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_H01_B-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0270","A0270","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_070-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0450","A0450","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A4  snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_050-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/G07zb","G07zb","Een rond verkeersbord met een wit achtergrondschild en daarop tekst zone en bord G7, voetpad.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G07_ZB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E10zbhklem","E10zbhklem","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E10  zone parkeerschijf met de maximale parkeertijd, een afbeelding van een voertuig met een wielklem en de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10_ZH_KLEM-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0150fs","A0150fs","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_050_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A01120st","A01120st","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 120 km/h en een ruimte voor het invullen van de tijden waarop deze snelheid geldig is.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_120_S_TIJD-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C20-48","C20-48","Een rond verkeersbord met een rood achtergrondschild met daarop een C20 bord gesloten voor voertuigen waarvan de aslast hoger is dan 4,8 ton.",""
"https://data.crow.nl/imv-standaard-platen/def/A0460","A0460","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A4  snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_060-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0440fs","A0440fs","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_040_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E09zeklem","E09zeklem","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E9 bord Parkeren voor vergunninghouders, een afbeelding van een auto met wielklem en de aanduiding Zone Einde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZE_KLEM-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0250ze","A0250ze","Een rechthoekig verkeersbord met een wit achtergrondschild met daarop de tekst zone en een A2 einde snelheidsbord voor 50 km/h.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_050_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E10zbh","E10zbh","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E10  zone parkeerschijf met de maximale parkeertijd, en de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/G05zb","G05zb","Een rechthoekig verkeersbord met een wit achtergrondschild en daarop tekst zone en bord G5, erf.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G05_ZB-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E10zb","E10zb","Een rechthoekig wit verkeersbord met daarop Bord E10 Zone voor parkeerschijf, waarop nog geen tijd staat afgedrukt.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/G05zbh","G05zbh","Een rechthoekig verkeersbord met een wit achtergrondschild, tekst zone, bord G5, erf en de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G05_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C17-10","C17-10","Een rond verkeersbord met een rood achtergrondschild met daarop een C17 bord gesloten voor voertuigen en samenstellen van voertuigen die, met inbegrip van de lading, langer zijn dan tien meter.",""
"https://data.crow.nl/imv-standaard-platen/def/A0580","A0580","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_080-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0280","A0280","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_080-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E09zbklem","E09zbklem","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders, en daaronder een afbeelding van een voertuig met een wielklem.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZB_KLEM-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/H02a","H02a","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord H2, einde bebouwde kom, afmeting conform bijlage B1 uit de NEN3381:2020 bord met één regel en plaatsnaam.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_H02_A-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/J21OB320f","J21OB320f","Een geel achtergrondschild met daarop een J21 bord met overstekende kinderen en de tekst schoolzone.",""
"https://data.crow.nl/imv-standaard-platen/def/D104","D104","Een wit achtergrondschild met een rode rand, erop een icoon van een bromfiets en een pijl naar linksonder.",""
"https://data.crow.nl/imv-standaard-platen/def/E08-arts","E08-arts","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor arts.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08O-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/J20f","J20f","Een rechthoekig verkeersbord met een fluoriserend geel achtergrondschild en daarop bord J20, slipgevaar.","https://raw.githubusercontent.com/nl-digigo/NLCS/3aac57cea5442d3b8c591d0596777bca946d6180/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J20_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A01130st","A01130st","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 130 km/h en een ruimte voor het invullen van de tijden waarop deze snelheid geldig is.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_130_S_TIJD-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0590","A0590","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 90 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_090-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0260ze","A0260ze","Een rechthoekig verkeersbord met een wit achtergrondschild met daarop de tekst zone en een A2 einde snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_060_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/H03a","H03a","Een wit schild met een blauwe rand eromheen, met daarin in blauw de Buurtnaam.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_H03_A-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C19-31","C19-31","Een rond verkeersbord met een rood achtergrondschild met daarop een C19 bord gesloten voor voertuigen die, met inbegrip van de lading, hoger zijn dan 3,1 meter.",""
"https://data.crow.nl/imv-standaard-platen/def/A0250","A0250","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_050-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/G05ze","G05ze","Een rechthoekig verkeersbord met een wit achtergrondschild en bord G5, erf en de aanduiding einde zone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G05_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E01zet","E01zet","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E1 bord Parkeerverbod en de aanduiding Zone Einde en de uren van de dag waartussen dit gebod geldig is.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E01_ZE_TIJD-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0490","A0490","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A4  snelheidsbord voor 90 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_090-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E02zh","E02zh","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone, een E2 bord Verbod stil te staan en de tekst Herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E03_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0560","A0560","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_060-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/H02d","H02d","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord H2, einde bebouwde kom, afmeting conform bijlage B1 uit de NEN3381:2020 bord met 3 regels voor de plaatsnaam, plaatsnaam in streektaal en de gemeentenaam.",""
"https://data.crow.nl/imv-standaard-platen/def/E11ze","E11ze","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E11 bord Einde Parkeren met een parkeerschijf.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E11-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/J24f","J24f","Een rechthoekig verkeersbord met een fluoriserend geel achtergrondschild en daarop bord J24, kijk uit fietsers.","https://raw.githubusercontent.com/nl-digigo/NLCS/3aac57cea5442d3b8c591d0596777bca946d6180/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J24F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/H01a","H01a","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord H1, bebouwde kom, afmeting conform bijlage B1 uit de NEN3381:2020 bord met één regel en plaatsnaam.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_H01-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0440","A0440","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A4  snelheidsbord voor 40 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_040-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E09ze","E09ze","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E9 bord Parkeren voor vergunninghouders en de aanduiding Zone Einde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZE-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/H03c","H03c","Een wit schild met een blauwe rand eromheen met daarin de buurtnaam en de gemeentenaam, afmeting conform bijlage B1 uit de NEN3381:2020 bord met 2 regels voor de plaatsnaam en de gemeentenaam.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_H03_C-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D101","D101","Een wit achtergrondschild met een rode rand, erop een icoon van een fiets en een pijl naar rechtsonder.",""
