"fysiekePlaatUri","fysiekePlaatNameNL","fysiekePlaatNameEN","fysiekePlaatDefinition","svg","parentFysiekePlaatUri","parentFysiekePlaatNaam"
"https://data.crow.nl/imv-standaard-platen/def/41f4a375-88d6-4ff8-ab84-392e6e5824b5","D01-F","D01-F","Een vierkant verkeersbord met een geel achtergrondschild met daarop een D1 bord rotonde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D01_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/07051939-6b08-4f32-a2a4-c562f7c14586","G14","G14","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord G14, einde onverplicht fietspad.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G14-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/e1a4fe4d-cb44-4de4-b056-f3ca0ba2f052","C04-L","C04-L","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een C4 bord voor eenrichtingsverkeer naar links.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C04_L-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/45c3cfe6-86c5-4a9f-9412-e5ee8de9f60b","A02-120","A02-120","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 120 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_120-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/9fecd3df-6988-4b52-8d23-daf8fc3a8da1","J13","J13","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J13, overweg met twee of meer sporen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J13-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/79cd8500-5ec0-469e-8cde-20e221cbc90c","A02-030-ZE","A2-030-ZE","Een rechthoekig verkeersbord met een wit achtergrondschild met daarop de tekst zone en een A2 einde snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_030_ZE-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/9a1d2d06-e4f0-454c-8ccc-67c63dd29cd6","D02-RO","D02-RO","Een rond verkeersbord met een blauw achtergrondschild met daarop een D2 bord Gebod voor alle bestuurders het bord voorbij te gaan aan de rechterzijde, met pijl naar rechtsonder.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D02_RO-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/f8ce3ba0-f12b-4280-8acc-8bc1d2998ec3","C07-A","C07-A","Een rond verkeersbord met een rood achtergrondschild met daarop een C7a bord Gesloten voor  bussen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_A-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/43325868-7be5-473d-b037-6524dcbb2017","C07","C07","Een rond verkeersbord met een rood achtergrondschild met daarop een C7 bord Gesloten voor vrachtverkeer.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/1f868263-f3b6-43d9-9c5b-75a1e926a30a","E08a","E08a","Een vierkant verkeersbord met een blauw achtergrondschild met daarop bord E8a 	
Parkeergelegenheid alleen bestemd voor kampeerwagens.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08A-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/4fa8f91a-b4ce-4815-a934-81a98e985a3d","C22A6","C22A6","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 6 bij bord C22a: milieuzone toegankelijk voor bussen emissieklasse 4 tot en met 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A6-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/e5dd6b8a-47a6-4084-adc4-68364be99f2b","E08c","E08c","en vierkant verkeersbord met een blauw achtergrondschild met daarop bord E8c Parkeergelegenheid alleen bestemd voor het opladen van elektrische voertuigen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08C-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/94f8364d-98db-4ff1-a5e4-d6297d7e2811","C07-ZB","C07-ZB","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone en een C7 verkeersbord gesloten voor vrachtauto's.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_ZB-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/7b799843-5446-42e7-af28-549df45d8dcf","G01","G01","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord G1, autosnelweg.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G01-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/021f2d48-1160-4c0b-9514-bc6383ddf8a1","J28","J28","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J28, vee.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J28-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/e5813a88-3a9b-4533-aafc-00b646e86931","E09-ZE-Sleep","E09-ZE-tow-away","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E9 bord Parkeren voor vergunninghouders, een afbeelding van een auto die wordt weggesleept en de aanduiding Zone Einde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZE_SLEEP-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/83abd393-5263-4f1e-9926-0a2bbba23ee7","C23-02","C23-02","Een vierkant verkeersbord met een blauw achtergrondschild met daarop  bord C23-02 Spitsstrook vrijmaken.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C23_02-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/b292b573-43fd-4da5-a0e7-7d6f52c96ea7","B06-F","B06-F","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B6 verleen voorrang.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B06_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/f71a4f01-1104-4210-9f60-cb56b2e43ee9","E07","E07","Een vierkant verkeersbord met een blauw achtergrondschild met daarop bord E7 Gelegenheid bestemd voor het onmiddellijk laden en lossen van goederen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E07-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/68d50476-9b32-4b65-8206-efc7ef92d474","C22B","C22B","Een rond verkeersbord met een wit achtergrondschild met daarop bord C22b Einde geslotenverklaring milieuzone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_B-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/0ff9ed7a-69a8-4a9c-ac88-fc0c32f7a77e","C07-ZH","C07-ZH","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone en een C7 verkeersbord verboden voor vrachtauto's en daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_ZH-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/df5db5b4-0a63-46e3-aed2-be9fa9ad03be","C08","C08","Een rond verkeersbord met een rood achtergrondschild met daarop een C8 bord Gesloten voor vrachtverkeer.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C08-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/c33f3511-1a03-4bbb-90c3-8ac41220f92a","J27","J27","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J27, groot wild.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J27-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/27b60bdf-914c-4147-8237-c91a155fe1fc","F10","F10","Een rond verkeersbord met een rood achtergrondschild en daarop bord F10, stop.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F10-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/9d0aba58-6c3c-459d-a3c9-a091a6be89af","E08m","E08m","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor brandweer.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08M-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/24ed7feb-4c2d-4910-9cff-25f852c81f5f","A04-080","A04-080","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A4  snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_080-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/d1ed00bc-ac6e-4341-89f6-0d319e3cf9eb","C12-ZH","C12-ZH","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone, een C12 bord Gesloten voor alle motorvoertuigen en daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C12_ZH-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/9ca6aa63-2cdd-4c1a-aa88-241a0a7b0f2f","F19","F19","Een rond verkeersbord met een blauw achtergrondschild en daarop bord F19, rijbaan of -strook uitsluitend ten behoeve van vrachtauto’s en lijnbussen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F19-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/8b7f2606-5e47-4ab9-8520-84506bb0fcd4","A01-030-F","A01-030-F","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_030_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/d0fc8dac-5162-4487-8f61-06f26de18c1e","C22A8","C22A8","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 8 bij bord C22a: milieuzone toegankelijk voor vrachtauto’s en bussen emissieklasse 4 tot en met 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A8-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/aff11796-fb8d-4b65-a62d-912e09e6e1d3","E01-ZB","E01-ZB","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone en een E1 bord Parkeerverbod.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E01_ZB-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/9bb4b55f-4036-4023-a860-3714d23598b0","A01-050-F","A01-050-F","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_050_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/d31504d8-a8e5-47b3-8636-94863514c389","F14","F14","Een rond verkeersbord met een blauw achtergrondschild en daarop bord F14, einde busbaan of -strook.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F14-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/cbc15846-88b9-4efe-9b8b-650e73100a4e","E10-ZH","E10-ZH","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E10  zone parkeerschijf met de maximale parkeertijd, en de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10_ZH-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/f5919f7c-4764-4426-8145-e863d0f525fd","E08n","E08n","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor ambulance.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08N-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/3cc140ed-7f86-4d8e-bead-7a43f28b7ab6","F03","F03","Een rond verkeersbord met een rood achtergrondschild en daarop bord F3, verbod voor vrachtauto's om motorvoertuigen in te halen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F03-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/444704e3-5fad-421b-b61d-4353270ff226","F01","F01","Een rond verkeersbord met een rood achtergrondschild en daarop bord F1, verbod voor motorvoertuigen om elkaar onderling in te halen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F01-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/915badca-d727-45f6-a8cf-c7fc568e2513","E08g","E08G","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor motorfietsen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08G-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/c2563ab8-600f-47ab-aa28-403e90ed0da2","C06","C06","Een rond verkeersbord met een rood achtergrondschild met daarop een C6 bord verboden voor auto's.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C06-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/71a2bb3b-0f39-41f3-8865-6cce2407b4c2","A04-080-F","A04-080-F","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_080_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/e7cf5fc8-7bc8-407e-abd4-e122ebb626af","A01-080","A01-080","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_080-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/66c750c0-a765-4404-8ed3-ea6f0fda8cfe","C02-F-OB705","C02-F-OB705","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord C2 eenrichtingsverkeer, in deze richting gesloten en daaronder een wit icoon met daarin de tekst ga terug.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C02_F_OB705-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/6c1e5ea2-256e-4c0b-a768-74ffb46016c6","G12a","G12a","Een rond verkeersbord met een blauw achtergrondschild en daarop bord G12a, fiets/bromfietspad.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G12_A-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/e9e2be1a-9f4c-4fb6-a078-0ab06f323ccd","E01-ZE-TIJD","E01-ZB-TIME","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E1 bord Parkeerverbod en de aanduiding Zone Einde en de uren van de dag waartussen dit gebod geldig is.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E01_ZE_TIJD-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/82f43ceb-7023-4bb4-8c68-ad15e885ce57","C22A7","C22A7","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 7 bij bord C22a: milieuzone toegankelijk voor bussen emissieklasse 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A7-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/ec6de6bd-77f3-45fd-933b-6081f1bf160e","J35","J35","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J35, slecht zicht door sneeuw, regen of mist.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J35-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/d3202967-5a9b-4d99-9798-370711ba71c1","B06","B06","Een driehoekig bord met een rood achtergrondschild met daarop verkeersbord B6 verleen voorrang.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B06-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/6e854600-798f-4602-9acd-ec5cfec8e2a2","C12","C12","Een rond verkeersbord met een rood achtergrondschild met daarop een C12 bord Gesloten voor alle motorvoertuigen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C12-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/ddf17aac-c696-42e0-95e1-858960212d2f","A01-120","A01-120","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 120 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_120-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/e86e38d3-106c-401a-88f1-94e3bba3a45d","E09-ZH-Sleep","E09-ZH-tow-away","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders, daaronder een afbeelding van een voertuig dat wordt weggesleept, daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZH_SLEEP-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
